canonical_smiles,logp,tpsa
COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)[C@@H](O)[C@@H](OC(=O)/C=C/c1ccc(Cl)cc1)C(C)(C)O2,6.336500000000006,86.99
Cc1cc(C[C@@H](OC(=O)N2CCC(n3cc(-c4ccccc4)[nH]c3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,4.889820000000005,119.56
CSCC[C@@H](NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCCCCNC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](N)CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,-3.020699999999984,606.9599999999998
CC(=O)N[C@@H]1CSSC[C@H]2NC(=O)[C@@H](CC(=O)NC[C@H](C(N)=O)NC(=O)[C@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc3ccc4ccccc4c3)NC2=O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(Cl)cc2)NC1=O,-0.1236000000000136,434.5899999999999
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1,4.121820000000003,121.49
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCN(C)C)cc1)c1ccccc1,7.771000000000009,12.47
CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,-1.2730999999999928,301.23999999999995
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)C(Cc1ccccc1)Cc1ccccc1,3.615500000000004,177.19999999999996
CCCCC(=O)NCCCN(CC(=O)NCCCC(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)NCCCC(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)NCCCN(C)C)n(C)c6)n(C)c5)n(C)c4)n(C)c3)n(C)c2)n(C)c1)CC(=O)NCCCC(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)NCCCC(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)NCCCN(C)C)n(C)c6)n(C)c5)n(C)c4)n(C)c3)n(C)c2)n(C)c1,6.7958999999999845,621.7799999999995
C[C@H]1CC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N(Cc2ccccc2)C1=O,3.888900000000003,73.24000000000001
CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(N)=O,-5.875499999999977,747.2600000000001
CCC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC,-8.547199999999892,1001.77
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@H](CCCN=C(N)N)C(N)=O,-17.68870000000012,1292.1599999999994
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(N)=O)N(C)C(=O)c2ccc(NC(C)=O)cc2)cc1,2.8913,448.9599999999998
CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)C2CN(C[C@@H]2O)C(=O)[C@H]([C@H](O)CCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)C2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,-3.396600000000015,449.33
COc1cc(/C=C/c2nnc(NC(=O)c3ccc(Cl)cc3)s2)c(Br)c(OC)c1OC,5.402500000000003,82.57000000000002
CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,-16.045460000000112,1316.8099999999995
C[C@@H]1OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC(=O)[C@H](Cc2ccccc2)[C@H]1OC(=O)c1ccccc1,3.0204000000000004,157.32999999999998
Cc1cc(CC(C)N)cc2c1OCO2,1.61342,44.48
Cn1cc(C2=C(c3cn(CCC[N+](C)(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,3.796500000000002,56.03
Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,3.806470000000002,105.9
CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](OCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,-3.3583000000000056,426.3
COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc(C(=O)NCCN3CCOCC3)c(C)[se]2)ccc1O,2.987920000000001,100.13
CN1CCN(Cc2ccc(C(=O)NN(c3nc(C#N)ncc3Br)C3CCCCC3)cc2)CC1,3.3422800000000024,88.39
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,-9.08659999999995,639.6099999999999
COc1ccc(C[C@@H]2NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCCN)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(C)=O)CSSC[C@H](C(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC2=O)cc1,-5.828600000000022,476.23999999999984
CCCC[C@H](NC(C)=O)C(=O)N[C@@H]1CC(=O)NCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]cn2)NC1=O,-2.028500000000012,384.75999999999993
Cn1c(=O)ccc2cc(C(=O)NCCCCCCC(=O)NO)ccc21,1.7241999999999993,100.43
C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cncs2)cc1,3.6701200000000025,91.24
Cc1cc2c(cc1/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)CC(C)(C)S2,5.223820000000004,84.54999999999998
CON(C)C(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,4.389320000000003,42.43
CCCCCCCC/C(=C/Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,7.083020000000007,129.7
COc1ccc([C@H]2CC(=O)O[C@@H](C)C[C@@H](C)/C=C(\C)CCC(=O)NCC(=O)N(C)[C@H](Cc3c(Br)[nH]c4ccccc34)C(=O)N2)cc1,5.370300000000005,129.82999999999998
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,0.8708700000000094,261.93
CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)CCCCCNC(=O)CNCC(=O)NCC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,-5.440299999999947,854.6600000000002
COc1ccc(C[C@H](NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)cc1,-9.217099999999949,648.8399999999999
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(C)=O)C2)cc(OC)c1OC,2.2681000000000004,122.3
COc1cc2nc(N3CCN(C(=O)Nc4ccccc4)CC3)nc(N)c2cc1OC,2.5833000000000004,105.84
COC(=O)/C=C/C(=O)Nc1ccc(/C=C/C(=O)N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2)cc1,2.2589,149.20999999999998
Cc1nonc1S(N)(=O)=O,-0.9745799999999998,99.07999999999998
Cc1c(S(N)(=O)=O)no[n+]1[O-],-1.7361799999999992,113.13
Cc1no[n+]([O-])c1S(N)(=O)=O,-1.7361799999999992,113.13
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.4230200000000002,72.19
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1,4.356900000000003,75.76
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)N[C@@H](Cc1cnc[nH]1)C(=O)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,-17.654160000000125,1572.8799999999992
CC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,-11.090199999999893,836.4000000000001
CC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1CCC(=O)Nc2ccc(cc2)C[C@@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCN=C(N)N)NC1=O,-1.6411000000000096,468.98999999999984
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](CCNc1ncc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1.10229999999999,540.6899999999998
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H]1CSSC[C@H](C(N)=O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H](CCC(=O)O)NC1=O,-2.502500000000018,526.5099999999999
C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CCC(=O)O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)NCCN(CC(N)=O)C(=O)Cn1cnc2c(N)ncnc21,-18.7744700000001,1424.7099999999996
COc1ccc2c3c([nH]c2c1)CNCC3,1.8222,37.05
NS(=O)(=O)c1ccc(-c2no[n+]([O-])c2-c2ccccc2)cc1,1.2894000000000003,113.13
NS(=O)(=O)c1ccc(-c2c(S(=O)(=O)c3ccccc3)no[n+]2[O-])cc1,0.4551999999999998,147.27
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,-0.4175999999999997,146.34
COc1cc2nc(N3CCC(C(=O)NCCc4ccccc4)CC3)nc(N)c2cc1OC,2.804500000000001,102.6
CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCCO3)cc1,3.7310000000000025,68.2
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,-16.934300000000096,1249.0699999999997
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1ccccn1)[C@@H](C)CC)C(N)=O,0.168370000000002,292.48
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)O,-1.30163000000001,406.34
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@H](C(=O)O)NC(=O)[C@H](C)NC(=O)CNC1=O,-10.550399999999938,741.6799999999998
CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc(OC)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)C3CCCCC3)C(C)=C1C2(C)C,4.0743000000000045,230.52
COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,3.9105000000000025,137.86
NC(=O)c1nonc1COc1ccc(S(N)(=O)=O)cc1,-0.6051000000000002,151.4
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,3.849820000000003,160.13
CCOc1cccc(-c2cc(COc3ccc(CCC#N)cc3)cc3cccnc23)c1,6.335680000000006,55.14
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](CC(C)C)C(=O)OCC(C)(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)O,4.3769000000000045,202.39999999999995
CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O2)c(=O)[nH]c1=O,7.042719999999987,862.6800000000001
CC(=O)N[C@@H]1CCC(=O)NCCC[C@H]2NC(=O)[C@@H](CC(=O)NC[C@H](C(N)=O)NC(=O)[C@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc3ccc4ccccc4c3)NC2=O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(Cl)cc2)NC1=O,-0.8284000000000213,463.6899999999998
CC[C@H](C)[C@H](N)C(=O)N[C@H]1CCC(=O)NC[C@@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)CN[C@@H](Cc2ccc(O)cc2)C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](N)[C@@H](C)CC)CCC(=O)NC[C@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)CN[C@@H](Cc2ccc(O)cc2)C(N)=O)NC(=O)[C@@H]2CCCN2C1=O,-6.673999999999897,948.82
COc1ccc2c3c([nH]c2c1)C=NCC3,2.1515000000000004,37.38
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(N)=O,-9.21574999999993,733.09
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)N[C@@H](Cc1cnc[nH]1)C(=O)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,-12.711700000000052,1403.3599999999997
O=C1CC[C@@H](c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)N1C(=O)c1ccc(F)nc1,3.1114000000000006,121.17
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4cccnc4)cc3)NC(=O)NC1=O)C2,2.4479,100.63
CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC(C)(C)[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)NC(=O)[C@@H]2CCCN2C1=O,6.778200000000015,335.4599999999999
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)[C@@H](C)CC)C(C)C)[C@@H](C)O,-14.592000000000075,1399.2799999999995
CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)CCC(=O)O)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,-0.5091000000000192,542.8699999999999
CC(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C,-8.590599999999922,848.3399999999998
